player,url,year,team
Calvin Murphy,https://www.basketball-reference.com/players/m/murphca01.html,1979,HOU
Bob Nash,https://www.basketball-reference.com/players/n/nashbo01.html,1979,KCK
Mike Newlin,https://www.basketball-reference.com/players/n/newlimi01.html,1979,HOU
Norm Nixon,https://www.basketball-reference.com/players/n/nixonno01.html,1979,LAL
Mark Olberding,https://www.basketball-reference.com/players/o/olberma01.html,1979,SAS
Tom Owens,https://www.basketball-reference.com/players/o/owensto01.html,1979,POR
Billy Paultz,https://www.basketball-reference.com/players/p/paultbi01.html,1979,SAS
Jim Price,https://www.basketball-reference.com/players/p/priceji01.html,1979,LAL
Marlon Redmond,https://www.basketball-reference.com/players/r/redmoma01.html,1979,PHI
Robert Reid,https://www.basketball-reference.com/players/r/reidro01.html,1979,HOU
Anthony Roberts,https://www.basketball-reference.com/players/r/roberan01.html,1979,DEN
Truck Robinson,https://www.basketball-reference.com/players/r/robintr01.html,1979,PHO
Bill Robinzine,https://www.basketball-reference.com/players/r/robinbi01.html,1979,KCK
Dave Robisch,https://www.basketball-reference.com/players/r/robisda01.html,1979,LAL
Tree Rollins,https://www.basketball-reference.com/players/r/rollitr01.html,1979,ATL
Dan Roundfield,https://www.basketball-reference.com/players/r/roundda01.html,1979,ATL
Alvin Scott,https://www.basketball-reference.com/players/s/scottal01.html,1979,PHO
Charlie Scott,https://www.basketball-reference.com/players/s/scottch01.html,1979,DEN
Lonnie Shelton,https://www.basketball-reference.com/players/s/sheltlo01.html,1979,SEA
Jack Sikma,https://www.basketball-reference.com/players/s/sikmaja01.html,1979,SEA
James Silas,https://www.basketball-reference.com/players/s/silasja01.html,1979,SAS
Paul Silas,https://www.basketball-reference.com/players/s/silaspa01.html,1979,SEA
Ralph Simpson,https://www.basketball-reference.com/players/s/simpsra01.html,1979,NJN
Al Skinner,https://www.basketball-reference.com/players/s/skinnal01.html,1979,PHI
Robert Smith,https://www.basketball-reference.com/players/s/smithro01.html,1979,DEN
Dick Snyder,https://www.basketball-reference.com/players/s/snydedi01.html,1979,SEA
Larry Steele,https://www.basketball-reference.com/players/s/steella01.html,1979,POR
Ira Terrell,https://www.basketball-reference.com/players/t/terreir01.html,1979,POR
David Thompson,https://www.basketball-reference.com/players/t/thompda01.html,1979,DEN
Mychal Thompson,https://www.basketball-reference.com/players/t/thompmy01.html,1979,POR
Rudy Tomjanovich,https://www.basketball-reference.com/players/t/tomjaru01.html,1979,HOU
Dave Twardzik,https://www.basketball-reference.com/players/t/twardda01.html,1979,POR
Wes Unseld,https://www.basketball-reference.com/players/u/unselwe01.html,1979,WSB
Jan van Breda Kolff,https://www.basketball-reference.com/players/v/vanbrja01.html,1979,NJN
Wally Walker,https://www.basketball-reference.com/players/w/walkewa01.html,1979,SEA
Richard Washington,https://www.basketball-reference.com/players/w/washiri01.html,1979,KCK
Slick Watts,https://www.basketball-reference.com/players/w/wattssl01.html,1979,HOU
Scott Wedman,https://www.basketball-reference.com/players/w/wedmasc01.html,1979,KCK
Paul Westphal,https://www.basketball-reference.com/players/w/westppa01.html,1979,PHO
Bob Wilkerson,https://www.basketball-reference.com/players/w/wilkebo01.html,1979,DEN
Jamaal Wilkes,https://www.basketball-reference.com/players/w/wilkeja01.html,1979,LAL
Gus Williams,https://www.basketball-reference.com/players/w/willigu01.html,1979,SEA
John Williamson,https://www.basketball-reference.com/players/w/willijo01.html,1979,NJN
Rick Wilson,https://www.basketball-reference.com/players/w/wilsori01.html,1979,ATL
Larry Wright,https://www.basketball-reference.com/players/w/wrighla01.html,1979,WSB
Kareem Abdul-Jabbar,https://www.basketball-reference.com/players/a/abdulka01.html,1980,LAL
Alvan Adams,https://www.basketball-reference.com/players/a/adamsal01.html,1980,PHO
Tiny Archibald,https://www.basketball-reference.com/players/a/architi01.html,1980,BOS
James Bailey,https://www.basketball-reference.com/players/b/baileja01.html,1980,SEA
Greg Ballard,https://www.basketball-reference.com/players/b/ballagr01.html,1980,WSB
Rick Barry,https://www.basketball-reference.com/players/b/barryri01.html,1980,HOU
Tim Bassett,https://www.basketball-reference.com/players/b/basseti01.html,1980,SAS
Billy Ray Bates,https://www.basketball-reference.com/players/b/batesbi01.html,1980,POR
Ron Behagen,https://www.basketball-reference.com/players/b/behagro01.html,1980,WSB
Henry Bibby,https://www.basketball-reference.com/players/b/bibbyhe01.html,1980,PHI
Larry Bird,https://www.basketball-reference.com/players/b/birdla01.html,1980,BOS
Otis Birdsong,https://www.basketball-reference.com/players/b/birdsot01.html,1980,KCK
Alonzo Bradley,https://www.basketball-reference.com/players/b/bradlal01.html,1980,HOU
Mike Bratz,https://www.basketball-reference.com/players/b/bratzmi01.html,1980,PHO
Jim Brewer,https://www.basketball-reference.com/players/b/breweji01.html,1980,POR
Ron Brewer,https://www.basketball-reference.com/players/b/brewero01.html,1980,POR
Junior Bridgeman,https://www.basketball-reference.com/players/b/bridgju01.html,1980,MIL
Fred Brown,https://www.basketball-reference.com/players/b/brownfr01.html,1980,SEA
John Brown,https://www.basketball-reference.com/players/b/brownjo01.html,1980,ATL
Quinn Buckner,https://www.basketball-reference.com/players/b/bucknqu01.html,1980,MIL
Don Buse,https://www.basketball-reference.com/players/b/busedo01.html,1980,PHO
Marty Byrnes,https://www.basketball-reference.com/players/b/byrnema01.html,1980,LAL
M.L. Carr,https://www.basketball-reference.com/players/c/carrml01.html,1980,BOS
Harvey Catchings,https://www.basketball-reference.com/players/c/catchha01.html,1980,MIL
Maurice Cheeks,https://www.basketball-reference.com/players/c/cheekma01.html,1980,PHI
Jim Chones,https://www.basketball-reference.com/players/c/choneji01.html,1980,LAL
Jim Cleamons,https://www.basketball-reference.com/players/c/cleamji01.html,1980,WSB
Jeff Cook,https://www.basketball-reference.com/players/c/cookje01.html,1980,PHO
Michael Cooper,https://www.basketball-reference.com/players/c/coopemi01.html,1980,LAL
Dave Corzine,https://www.basketball-reference.com/players/c/corzida01.html,1980,WSB
Dave Cowens,https://www.basketball-reference.com/players/c/cowenda01.html,1980,BOS
Charlie Criss,https://www.basketball-reference.com/players/c/crissch01.html,1980,ATL
Pat Cummings,https://www.basketball-reference.com/players/c/cummipa01.html,1980,MIL
Walter Davis,https://www.basketball-reference.com/players/d/daviswa03.html,1980,PHO
Darryl Dawkins,https://www.basketball-reference.com/players/d/dawkida01.html,1980,PHI
John Drew,https://www.basketball-reference.com/players/d/drewjo01.html,1980,ATL
Mike Dunleavy,https://www.basketball-reference.com/players/d/dunlemi01.html,1980,HOU
T.R. Dunn,https://www.basketball-reference.com/players/d/dunntr01.html,1980,POR
Len Elmore,https://www.basketball-reference.com/players/e/elmorle01.html,1980,KCK
Julius Erving,https://www.basketball-reference.com/players/e/ervinju01.html,1980,PHI
Mike Evans,https://www.basketball-reference.com/players/e/evansmi01.html,1980,SAS
Eric Fernsten,https://www.basketball-reference.com/players/f/fernser01.html,1980,BOS
Chris Ford,https://www.basketball-reference.com/players/f/fordch01.html,1980,BOS
Phil Ford,https://www.basketball-reference.com/players/f/fordph01.html,1980,KCK
Mike Gale,https://www.basketball-reference.com/players/g/galemi01.html,1980,SAS
Gus Gerard,https://www.basketball-reference.com/players/g/gerargu01.html,1980,KCK
George Gervin,https://www.basketball-reference.com/players/g/gervige01.html,1980,SAS
Jack Givens,https://www.basketball-reference.com/players/g/givenja01.html,1980,ATL
Kevin Grevey,https://www.basketball-reference.com/players/g/greveke01.html,1980,WSB
Paul Griffin,https://www.basketball-reference.com/players/g/griffpa01.html,1980,SAS
Bob Gross,https://www.basketball-reference.com/players/g/grossbo01.html,1980,POR
Ernie Grunfeld,https://www.basketball-reference.com/players/g/grunfer01.html,1980,KCK
Steve Hawes,https://www.basketball-reference.com/players/h/hawesst01.html,1980,ATL
Elvin Hayes,https://www.basketball-reference.com/players/h/hayesel01.html,1980,WSB
Spencer Haywood,https://www.basketball-reference.com/players/h/haywosp01.html,1980,LAL
Gar Heard,https://www.basketball-reference.com/players/h/heardga01.html,1980,PHO
Gerald Henderson,https://www.basketball-reference.com/players/h/hendege01.html,1980,BOS
Tom Henderson,https://www.basketball-reference.com/players/h/hendeto01.html,1980,HOU
Johnny High,https://www.basketball-reference.com/players/h/highjo01.html,1980,PHO
Armond Hill,https://www.basketball-reference.com/players/h/hillar01.html,1980,ATL
Brad Holland,https://www.basketball-reference.com/players/h/hollabr01.html,1980,LAL
Lionel Hollins,https://www.basketball-reference.com/players/h/hollili01.html,1980,PHI
Dennis Johnson,https://www.basketball-reference.com/players/j/johnsde01.html,1980,SEA
Eddie Johnson,https://www.basketball-reference.com/players/j/johnsed02.html,1980,ATL
John Johnson,https://www.basketball-reference.com/players/j/johnsjo01.html,1980,SEA
Magic Johnson,https://www.basketball-reference.com/players/j/johnsma02.html,1980,LAL
Marques Johnson,https://www.basketball-reference.com/players/j/johnsma01.html,1980,MIL
Vinnie Johnson,https://www.basketball-reference.com/players/j/johnsvi01.html,1980,SEA
Bobby Jones,https://www.basketball-reference.com/players/j/jonesbo01.html,1980,PHI
Caldwell Jones,https://www.basketball-reference.com/players/j/jonesca01.html,1980,PHI
Major Jones,https://www.basketball-reference.com/players/j/jonesma01.html,1980,HOU
Jeff Judkins,https://www.basketball-reference.com/players/j/judkije01.html,1980,BOS
Rich Kelley,https://www.basketball-reference.com/players/k/kelleri01.html,1980,PHO
Larry Kenon,https://www.basketball-reference.com/players/k/kenonla01.html,1980,SAS
Reggie King,https://www.basketball-reference.com/players/k/kingre01.html,1980,KCK
Sam Lacey,https://www.basketball-reference.com/players/l/laceysa01.html,1980,KCK
Tom LaGarde,https://www.basketball-reference.com/players/l/lagarto01.html,1980,SEA
Mark Landsberger,https://www.basketball-reference.com/players/l/landsma01.html,1980,LAL
Bob Lanier,https://www.basketball-reference.com/players/l/laniebo01.html,1980,MIL
Allen Leavell,https://www.basketball-reference.com/players/l/leaveal01.html,1980,HOU
Butch Lee,https://www.basketball-reference.com/players/l/leebu01.html,1980,LAL
Moses Malone,https://www.basketball-reference.com/players/m/malonmo01.html,1980,HOU
Pete Maravich,https://www.basketball-reference.com/players/m/maravpe01.html,1980,BOS
Cedric Maxwell,https://www.basketball-reference.com/players/m/maxwece01.html,1980,BOS
Jim McElroy,https://www.basketball-reference.com/players/m/mcelrji01.html,1980,ATL
Billy McKinney,https://www.basketball-reference.com/players/m/mckinbi01.html,1980,KCK
Dave Meyers,https://www.basketball-reference.com/players/m/meyerda01.html,1980,MIL
Steve Mix,https://www.basketball-reference.com/players/m/mixst01.html,1980,PHI
Sidney Moncrief,https://www.basketball-reference.com/players/m/moncrsi01.html,1980,MIL
Calvin Murphy,https://www.basketball-reference.com/players/m/murphca01.html,1980,HOU
Calvin Natt,https://www.basketball-reference.com/players/n/nattca01.html,1980,POR
Norm Nixon,https://www.basketball-reference.com/players/n/nixonno01.html,1980,LAL
Mark Olberding,https://www.basketball-reference.com/players/o/olberma01.html,1980,SAS
Tom Owens,https://www.basketball-reference.com/players/o/owensto01.html,1980,POR
Billy Paultz,https://www.basketball-reference.com/players/p/paultbi01.html,1980,HOU
Jim Paxson,https://www.basketball-reference.com/players/p/paxsoji02.html,1980,POR
Wiley Peck,https://www.basketball-reference.com/players/p/peckwi01.html,1980,SAS
Sam Pellom,https://www.basketball-reference.com/players/p/pellosa01.html,1980,ATL
Kevin Porter,https://www.basketball-reference.com/players/p/porteke01.html,1980,WSB
Robert Reid,https://www.basketball-reference.com/players/r/reidro01.html,1980,HOU
Kevin Restani,https://www.basketball-reference.com/players/r/restake01.html,1980,SAS
Clint Richardson,https://www.basketball-reference.com/players/r/richacl01.html,1980,PHI
Rick Robey,https://www.basketball-reference.com/players/r/robeyri01.html,1980,BOS
Truck Robinson,https://www.basketball-reference.com/players/r/robintr01.html,1980,PHO
Bill Robinzine,https://www.basketball-reference.com/players/r/robinbi01.html,1980,KCK
Tree Rollins,https://www.basketball-reference.com/players/r/rollitr01.html,1980,ATL
Dan Roundfield,https://www.basketball-reference.com/players/r/roundda01.html,1980,ATL
Alvin Scott,https://www.basketball-reference.com/players/s/scottal01.html,1980,PHO
Lonnie Shelton,https://www.basketball-reference.com/players/s/sheltlo01.html,1980,SEA
John Shumate,https://www.basketball-reference.com/players/s/shumajo01.html,1980,SAS
Jack Sikma,https://www.basketball-reference.com/players/s/sikmaja01.html,1980,SEA
James Silas,https://www.basketball-reference.com/players/s/silasja01.html,1980,SAS
Paul Silas,https://www.basketball-reference.com/players/s/silaspa01.html,1980,SEA
Jim Spanarkel,https://www.basketball-reference.com/players/s/spanaji01.html,1980,PHI
Rudy Tomjanovich,https://www.basketball-reference.com/players/t/tomjaru01.html,1980,HOU
Bernard Toone,https://www.basketball-reference.com/players/t/toonebe01.html,1980,PHI
Dave Twardzik,https://www.basketball-reference.com/players/t/twardda01.html,1980,POR
Wes Unseld,https://www.basketball-reference.com/players/u/unselwe01.html,1980,WSB
Wally Walker,https://www.basketball-reference.com/players/w/walkewa01.html,1980,SEA
Lloyd Walton,https://www.basketball-reference.com/players/w/waltoll01.html,1980,MIL
Kermit Washington,https://www.basketball-reference.com/players/w/washike01.html,1980,POR
Richard Washington,https://www.basketball-reference.com/players/w/washiri01.html,1980,MIL
Scott Wedman,https://www.basketball-reference.com/players/w/wedmasc01.html,1980,KCK
Paul Westphal,https://www.basketball-reference.com/players/w/westppa01.html,1980,PHO
Jamaal Wilkes,https://www.basketball-reference.com/players/w/wilkeja01.html,1980,LAL
Gus Williams,https://www.basketball-reference.com/players/w/willigu01.html,1980,SEA
John Williamson,https://www.basketball-reference.com/players/w/willijo01.html,1980,WSB
Brian Winters,https://www.basketball-reference.com/players/w/wintebr01.html,1980,MIL
Larry Wright,https://www.basketball-reference.com/players/w/wrighla01.html,1980,WSB
Kareem Abdul-Jabbar,https://www.basketball-reference.com/players/a/abdulka01.html,1981,LAL
Alvan Adams,https://www.basketball-reference.com/players/a/adamsal01.html,1981,PHO
Tiny Archibald,https://www.basketball-reference.com/players/a/architi01.html,1981,BOS
Mike Bantom,https://www.basketball-reference.com/players/b/bantomi01.html,1981,IND
Billy Ray Bates,https://www.basketball-reference.com/players/b/batesbi01.html,1981,POR
Larry Bird,https://www.basketball-reference.com/players/b/birdla01.html,1981,BOS
Otis Birdsong,https://www.basketball-reference.com/players/b/birdsot01.html,1981,KCK
Dudley Bradley,https://www.basketball-reference.com/players/b/bradldu01.html,1981,IND
Jim Brewer,https://www.basketball-reference.com/players/b/breweji01.html,1981,LAL
Ron Brewer,https://www.basketball-reference.com/players/b/brewero01.html,1981,SAS
